DOCNUM;ARTIFACT;MODE;RESULT;TARGET;MESSAGE
0000000117701003;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701005;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701005_STAT.json;Frontend export completed.
0000000117701005;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701005_CTRL.json;Frontend export completed.
0000000117701005;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701005_CONTENT.xml;Frontend export completed.
0000000117701005;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701007;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701007_STAT.json;Frontend export completed.
0000000117701007;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701007_CTRL.json;Frontend export completed.
0000000117701007;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701007_CONTENT.xml;Frontend export completed.
0000000117701007;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701010;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701010_STAT.json;Frontend export completed.
0000000117701010;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701010_CTRL.json;Frontend export completed.
0000000117701010;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701010_CONTENT.xml;Frontend export completed.
0000000117701010;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701012;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701012_STAT.json;Frontend export completed.
0000000117701012;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701012_CTRL.json;Frontend export completed.
0000000117701012;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701012_CONTENT.xml;Frontend export completed.
0000000117701012;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701017;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701017_STAT.json;Frontend export completed.
0000000117701017;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701017_CTRL.json;Frontend export completed.
0000000117701017;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701017_CONTENT.xml;Frontend export completed.
0000000117701017;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701019;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701019_STAT.json;Frontend export completed.
0000000117701019;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701019_CTRL.json;Frontend export completed.
0000000117701019;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701019_CONTENT.xml;Frontend export completed.
0000000117701019;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701023;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701023_STAT.json;Frontend export completed.
0000000117701023;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701023_CTRL.json;Frontend export completed.
0000000117701023;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701023_CONTENT.xml;Frontend export completed.
0000000117701023;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701025;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701025_STAT.json;Frontend export completed.
0000000117701025;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701025_CTRL.json;Frontend export completed.
0000000117701025;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701025_CONTENT.xml;Frontend export completed.
0000000117701025;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701028;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701028_STAT.json;Frontend export completed.
0000000117701028;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701028_CTRL.json;Frontend export completed.
0000000117701028;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701028_CONTENT.xml;Frontend export completed.
0000000117701028;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701030;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701030_STAT.json;Frontend export completed.
0000000117701030;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701030_CTRL.json;Frontend export completed.
0000000117701030;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701030_CONTENT.xml;Frontend export completed.
0000000117701030;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701033;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701033_STAT.json;Frontend export completed.
0000000117701033;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701033_CTRL.json;Frontend export completed.
0000000117701033;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701033_CONTENT.xml;Frontend export completed.
0000000117701033;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701035;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701035_STAT.json;Frontend export completed.
0000000117701035;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701035_CTRL.json;Frontend export completed.
0000000117701035;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701035_CONTENT.xml;Frontend export completed.
0000000117701035;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701039;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701039_STAT.json;Frontend export completed.
0000000117701039;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701039_CTRL.json;Frontend export completed.
0000000117701039;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701039_CONTENT.xml;Frontend export completed.
0000000117701039;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701041;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701041_STAT.json;Frontend export completed.
0000000117701041;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701041_CTRL.json;Frontend export completed.
0000000117701041;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701041_CONTENT.xml;Frontend export completed.
0000000117701041;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701044;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701044_STAT.json;Frontend export completed.
0000000117701044;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701044_CTRL.json;Frontend export completed.
0000000117701044;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701044_CONTENT.xml;Frontend export completed.
0000000117701044;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701046;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701046_STAT.json;Frontend export completed.
0000000117701046;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701046_CTRL.json;Frontend export completed.
0000000117701046;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701046_CONTENT.xml;Frontend export completed.
0000000117701046;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701048;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701048_STAT.json;Frontend export completed.
0000000117701048;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701048_CTRL.json;Frontend export completed.
0000000117701048;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701048_CONTENT.xml;Frontend export completed.
0000000117701048;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701050;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701050_STAT.json;Frontend export completed.
0000000117701050;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701050_CTRL.json;Frontend export completed.
0000000117701050;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701050_CONTENT.xml;Frontend export completed.
0000000117701050;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701052;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701052_STAT.json;Frontend export completed.
0000000117701052;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701052_CTRL.json;Frontend export completed.
0000000117701052;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701052_CONTENT.xml;Frontend export completed.
0000000117701052;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701055;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701055_STAT.json;Frontend export completed.
0000000117701055;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701055_CTRL.json;Frontend export completed.
0000000117701055;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701055_CONTENT.xml;Frontend export completed.
0000000117701055;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701057;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701057_STAT.json;Frontend export completed.
0000000117701057;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701057_CTRL.json;Frontend export completed.
0000000117701057;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701057_CONTENT.xml;Frontend export completed.
0000000117701057;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701060;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701060_STAT.json;Frontend export completed.
0000000117701060;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701060_CTRL.json;Frontend export completed.
0000000117701060;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701060_CONTENT.xml;Frontend export completed.
0000000117701060;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701062;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701062_STAT.json;Frontend export completed.
0000000117701062;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701062_CTRL.json;Frontend export completed.
0000000117701062;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701062_CONTENT.xml;Frontend export completed.
0000000117701062;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701065;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701065_STAT.json;Frontend export completed.
0000000117701065;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701065_CTRL.json;Frontend export completed.
0000000117701065;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701065_CONTENT.xml;Frontend export completed.
0000000117701065;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701067;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701067_STAT.json;Frontend export completed.
0000000117701067;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701067_CTRL.json;Frontend export completed.
0000000117701067;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701067_CONTENT.xml;Frontend export completed.
0000000117701067;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701074;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701074_STAT.json;Frontend export completed.
0000000117701074;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701074_CTRL.json;Frontend export completed.
0000000117701074;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701074_CONTENT.xml;Frontend export completed.
0000000117701074;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701076;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701076_STAT.json;Frontend export completed.
0000000117701076;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701076_CTRL.json;Frontend export completed.
0000000117701076;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701076_CONTENT.xml;Frontend export completed.
0000000117701076;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701080;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701080_STAT.json;Frontend export completed.
0000000117701080;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701080_CTRL.json;Frontend export completed.
0000000117701080;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701080_CONTENT.xml;Frontend export completed.
0000000117701080;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701082;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701082_STAT.json;Frontend export completed.
0000000117701082;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701082_CTRL.json;Frontend export completed.
0000000117701082;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701082_CONTENT.xml;Frontend export completed.
0000000117701082;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701088;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701088_STAT.json;Frontend export completed.
0000000117701088;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701088_CTRL.json;Frontend export completed.
0000000117701088;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701088_CONTENT.xml;Frontend export completed.
0000000117701088;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701090;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701090_STAT.json;Frontend export completed.
0000000117701090;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701090_CTRL.json;Frontend export completed.
0000000117701090;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701090_CONTENT.xml;Frontend export completed.
0000000117701090;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701092;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701092_STAT.json;Frontend export completed.
0000000117701092;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701092_CTRL.json;Frontend export completed.
0000000117701092;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701092_CONTENT.xml;Frontend export completed.
0000000117701092;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701094;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701094_STAT.json;Frontend export completed.
0000000117701094;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701094_CTRL.json;Frontend export completed.
0000000117701094;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701094_CONTENT.xml;Frontend export completed.
0000000117701094;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701099;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701099_STAT.json;Frontend export completed.
0000000117701099;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701099_CTRL.json;Frontend export completed.
0000000117701099;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701099_CONTENT.xml;Frontend export completed.
0000000117701099;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701101;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701101_STAT.json;Frontend export completed.
0000000117701101;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701101_CTRL.json;Frontend export completed.
0000000117701101;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701101_CONTENT.xml;Frontend export completed.
0000000117701101;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
0000000117701103;STAT.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701103_STAT.json;Frontend export completed.
0000000117701103;CTRL.json;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701103_CTRL.json;Frontend export completed.
0000000117701103;CONTENT.xml;GUI_DOWNLOAD;SUCCESS;C:\Users\sesa857782\Documents\idoc_experiments\0000000117701103_CONTENT.xml;Frontend export completed.
0000000117701103;CTRL_TABLE;GUI_DOWNLOAD;SUCCESS;ZALE_EXP_CTRL;Status 0000000000000001 registered.
